Id,Level,Name,Desc,EffectID,ShaderID,MaterialId,Intensity,IsStackable,IsCountable,MaxStackNum,IsMaxStackOnCreate,MaxStackNewBuffID,RemoveOnCast,ActiveBegionAttribOnCast,Count,Interval,DotType,TriggerHP,Exclude,SrcExclude,FunctionExclude,DescType,DescMSec,DescEffect,DescMinTick,DescMaxCount,IsSave,DeleteOnDeath,DeleteOnSafe,DeleteOnBattleEnd,DeleteOnLeaveScene,DeleteOnNoFighting,DeleteOnSpecialState,DeleteOnSpecialRun,IsOffLineClock,FindTargetsRelasion,FindTargetsCountMax,FindTargetsRadius,FindTargetsCharacterType,DispelType,NeedAttrPointPercent,NeedAttrPointID,BeginAttrib1,BeginValue1A,BeginValue1B,BeginAttrib2,BeginValue2A,BeginValue2B,BeginAttrib3,BeginValue3A,BeginValue3B,BeginAttrib4,BeginValue4A,BeginValue4B,BeginAttrib5,BeginValue5A,BeginValue5B,BeginAttrib6,BeginValue6A,BeginValue6B,ActiveAttrib1,ActiveValue1A,ActiveValue1B,ActiveAttrib2,ActiveValue2A,ActiveValue2B,ActiveAttrib3,ActiveValue3A,ActiveValue3B,EndTimeAttrib1,EndTimeValue1A,EndTimeValue1B,EndTimeAttrib2,EndTimeValue2A,EndTimeValue2B,EndTimeAttrib3,EndTimeValue3A,EndTimeValue3B,BeClearAttrib1,BeClearValue1A,BeClearValue1B,BeClearAttrib2,BeClearValue2A,BeClearValue2B,BeClearAttrib3,BeClearValue3A,BeClearValue3B,BeDispelAttrib1,BeDispelValue1A,BeDispelValue1B,BeShieldAttrib1,BeShieldValue1A,BeShieldValue1B,BeDelAttrib1,BeDelValue1A,BeDelValue1B,IconAtlas,IconName,ShowDesc,ShowType,ShowValue,SyncToSelfClient,SyncToOtherClient,SrcVisible
16011,1,冷启影刺眩晕2.5秒,,0,0,0,1,1,0,30,0,0,0,0,1,3000,0,0,1,0,0,1,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|13,0,0,at_sure_state_stun,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Xuanyun,[d73e1a]处于眩晕状态[-],0,0,1,0,0
16012,1,雨师冲刺标记buff,雨师冲刺标记buff,0,0,0,1,0,0,1,0,0,0,0,1,1300,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16013,1,雨师冲刺眩晕4秒,,0,0,0,1,0,0,1,0,0,0,0,1,4000,0,0,1,0,0,1,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|13,0,0,at_sure_state_stun,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Xuanyun,[d73e1a]处于眩晕状态[-],0,0,1,0,0
16014,1,雨师化蝶无敌buff,雨师化蝶无敌buff,0,0,0,1,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16015,1,雨师飞天无敌buff,雨师飞天无敌buff,0,0,0,1,0,0,1,0,0,0,0,1,4800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16016,1,影镖1.5秒眩晕buff,,0,0,0,1,1,0,30,0,0,0,0,1,1500,0,0,1,0,0,1,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|13,0,0,at_sure_state_stun,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Xuanyun,[d73e1a]处于眩晕状态[-],0,0,1,0,0
16017,1,乾坤镜战力不足时小怪增伤,乾坤镜战力不足时小怪增伤,0,0,0,1,0,0,1,0,0,0,0,1,999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,add_damage_p1,50000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16018,1,蝎子毒素buff,,20029,0,0,1,0,0,1,0,0,0,0,4,1000,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,-500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]每隔1秒伤血0.5%[-],1,0,1,1,0
16019,1,冷启飞镖减速,,0,0,0,1,0,0,1,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,70000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16020,1,嗔·纳兰潜凛·万象天引拉回,嗔·纳兰潜凛·万象天引拉回,0,0,0,1,0,0,1,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_drag,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16021,1,嗔·纳兰潜凛·万象天引减速,嗔·纳兰潜凛·万象天引减速,0,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,70000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16022,1,嗔·纳兰潜凛·万象天引拉回沉默眩晕,嗔·纳兰潜凛·万象天引拉回沉默眩晕,10133,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,ban_skill_sub_type,5,1,at_sure_state_stun,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16023,1,纳兰潜凛连携无敌标记,纳兰潜凛连携无敌标记,0,0,0,1,0,0,1,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16024,1,嗔·纳兰潜凛·炼狱雷牢拉回沉默眩晕,嗔·纳兰潜凛·炼狱雷牢拉回沉默眩晕,10133,0,0,1,0,0,1,0,0,0,0,1,4000,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,ban_skill_sub_type,5,1,at_sure_state_stun,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16025,1,痴·纳兰潜凛·出生时同步血量,减60%血,0,0,0,1,0,0,1,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16026,1,贪·纳兰潜凛·召唤无敌buff,贪·纳兰潜凛·召唤无敌buff,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16027,1,贪·纳兰潜凛·召唤同步buff,贪·纳兰潜凛·召唤同步buff,0,0,0,1,0,0,1,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16028,1,贪·纳兰潜凛·就位信号buff,贪·纳兰潜凛·就位信号buff,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16029,1,纳兰潜凛回血BUFF,纳兰潜凛回血BUFF,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16030,1,纳兰潜凛同步扣血BUFF,纳兰潜凛回血BUFF,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16031,1,嗔·纳兰潜凛·出生时同步血量,减30%血,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16032,1,纳兰潜凛终结技眩晕15秒,纳兰潜凛终结技眩晕15秒,10135,0,0,1,0,0,1,0,0,0,0,1,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_stun,1000,0,ban_skill_sub_type,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Xuanyun,[d73e1a]处于眩晕状态[-],0,0,1,1,0
16033,1,纳兰潜凛终结技主角湮灭特效buff,纳兰潜凛终结技主角湮灭特效buff,20042,0,0,1,0,0,1,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16034,1,纳兰潜凛终结技主角出现特效buff,纳兰潜凛终结技主角出现特效buff,20041,0,0,1,0,0,1,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16035,1,纳兰潜凛终结技隐身buff,纳兰潜凛终结技隐身buff,0,0,0,1,0,0,1,0,0,0,0,1,6000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,stealth,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16036,1,贪嗔纳兰潜凛协击信号buff,贪嗔纳兰潜凛协击信号buff,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16037,1,痴纳兰潜凛释放终结技信号buff,贪嗔纳兰潜凛协击信号buff,0,0,0,1,0,0,1,0,0,0,0,1,1500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16038,1,贪嗔纳兰潜凛协击信号buff（穿心）,贪嗔纳兰潜凛协击信号buff（穿心）,0,0,0,1,0,0,1,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_damage,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16039,1,教学影镖6秒眩晕buff,,0,0,0,1,1,0,30,0,0,0,0,1,6000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|13,0,0,at_sure_state_stun,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Xuanyun,[d73e1a]处于眩晕状态[-],0,0,1,0,0
16040,1,重伤·纳兰潜凛·出生时同步血量,减90%血,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16041,1,纳兰嗔距离监控BUFF,纳兰嗔距离监控BUFF,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16042,1,时修突进伤害标记,时修突进伤害标记,0,0,0,1,0,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16043,1,P4阶段贪纳兰潜凛隐身buff,P4阶段贪纳兰潜凛隐身buff,0,0,0,1,0,0,1,0,0,0,0,1,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,stealth,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16044,1,终结技贪纳兰潜凛就位信号,终结技贪纳兰潜凛就位信号,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16045,1,终结技嗔纳兰潜凛就位信号,终结技嗔纳兰潜凛就位信号,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16046,1,总控NPC免控隐身BUFF,总控NPC免控隐身BUFF,0,0,0,1,0,0,1,0,0,0,0,1,999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16047,1,恢复镜头信号buff,恢复镜头信号buff,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16048,1,p2切p3纳兰潜凛无敌buff,p2切p3纳兰潜凛无敌buff,0,0,0,1,0,0,1,0,0,0,0,1,15000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16049,1,重伤减伤,重伤减伤,0,0,0,1,0,0,1,0,0,0,0,1,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,dec_damage_p1,90000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16050,1,纳兰潜凛濒死保护buff,纳兰潜凛濒死保护buff,0,0,0,1,0,0,1,0,0,0,0,1,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,immunity_negative_effect,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16051,1,纳兰潜凛防秒buff,纳兰潜凛防秒buff,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,damage_reduction,8,999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16052,1,麒麟减速buff,,0,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_decelerate,75000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16053,1,三合一嗔纳兰潜凛同步扣血BUFF,三合一嗔纳兰潜凛同步扣血BUFF,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,-40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16054,1,纳兰潜凛标记BUFF,纳兰潜凛标记BUFF,0,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16055,1,嗔纳兰潜凛特效1,嗔纳兰潜凛特效1,10140,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16056,1,嗔纳兰潜凛特效2,嗔纳兰潜凛特效1,10141,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16057,1,贪纳兰潜凛特效1,贪纳兰潜凛特效1,10142,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16058,1,贪纳兰潜凛特效2,贪纳兰潜凛特效2,10143,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16059,1,嗔纳兰潜凛击退,,0,0,0,1,1,0,30,0,0,0,0,1,100,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,,0,0,0,3|18,0,0,at_sure_state_backslide,100,120000,,,,,,,,,,,,,,,,,,,,,,,,,call_buff,16067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16060,1,纳兰潜凛重伤形态标记,纳兰潜凛重伤形态标记,0,0,0,0,0,0,1,0,0,0,0,1,9999999,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,0,0,,0,0,at_merge_animator,5,0,runspeed_p,-80000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16061,1,纳兰潜凛切P清CD,纳兰潜凛切P清CD,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,change_cd_by_skill_subtype,0,-20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16062,1,嗔·纳兰潜凛·万象天引究极减速,嗔·纳兰潜凛·万象天引究极减速,2018,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_decelerate,80000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16063,1,贪纳兰潜凛法球蓄力特效,贪纳兰潜凛法球蓄力特效,10146,0,0,1,0,0,1,0,0,0,0,1,7000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16064,1,贪纳兰潜凛法球爆发特效,贪纳兰潜凛法球爆发特效,10147,0,0,1,0,0,1,0,0,0,0,1,7000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16065,1,机器人远离时免控,机器人远离时免控,0,0,0,1,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16066,1,战场守卫无敌不能被选中,战场守卫无敌不能被选中,0,0,0,0,0,0,0,0,0,0,0,1,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16067,1,新手关纳兰潜凛眩晕沉默,新手关纳兰潜凛眩晕沉默,0,0,0,1,1,0,30,0,0,0,0,1,1500,0,0,1,0,2,0,0,0,0,4,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_stun,1500,0,ban_skill_sub_type,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16068,1,纳兰芷特效1,纳兰芷特效1,10149,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16069,1,影社小卒特效1,纳兰芷特效1,10150,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16070,1,新手关被控事件buff,,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,,0,0,0,,0,0,at_skill_event_handler,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16071,1,传功沉默,传功沉默,0,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,ban_skill_sub_type,19,1,at_merge_animator,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Chenmo,[d73e1a]处于沉默状态[-],0,0,1,0,0
16072,1,传功无敌免控,免疫控制，免疫伤害,0,0,0,1,0,0,1,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16073,1,忍者火遁灼烧buff,,0,0,0,1,0,0,1,0,0,0,0,5,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,-2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]每隔1秒伤血2%[-],1,0,1,0,0
16074,1,浪人拉回buff,浪人拉回buff,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_drag,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16075,1,沉默,华笺控场沉默buff,2018,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,0,0,2,10,10000,40,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,4|10,0,0,ban_skill_sub_type,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Xuanyun,[d73e1a]处于沉默状态[-],1,0,1,1,0
16076,1,三才剧原控场击退,三才剧原控场击退,0,0,0,1,1,0,10,0,0,0,0,1,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|16,0,0,at_sure_state_backslide_time,300,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16077,1,定身,三才北狄箭客定身,0,0,0,1,1,0,30,0,0,0,0,1,3000,0,0,1,0,0,2,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|11,0,0,at_sure_state_fixed,3000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Dingshen,[d73e1a]处于定身状态[-],1,0,1,0,0
16078,1,野外精英蓝色周身特效,,16078,0,0,1,1,0,5,0,0,0,0,1,99999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
